transaction_id,date,amount,vendor,department,account_type,payment_method,employee,invoice_id,fraud_label,fraud_type,vendor_transaction_count,vendor_avg_amount,amount_deviation,is_round_number,transactions_per_day_vendor,is_duplicate_invoice
TX-001768,2024-01-16 10:48:00,601.36,Vendor_009,Marketing,Consulting,Check,Emp_081,INV-Vendor_009-496138,0,normal,23,2132.1145454545454,-1530.7545454545452,0,1,0
TX-001769,2024-01-31 12:43:00,3648.74,Vendor_002,Legal,IT,Card,Emp_069,INV-Vendor_002-681417,0,normal,29,2921.2093209032923,727.5306790967074,0,4,0
TX-001770,2024-02-23 04:07:00,1957.46,Vendor_073,Sales,Consulting,ACH,Emp_076,INV-Vendor_073-643741,0,normal,30,2825.4158620689655,-867.9558620689654,0,9,0
TX-001771,2024-01-03 09:35:00,2746.08,Vendor_019,Sales,Travel,ACH,Emp_061,INV-Vendor_019-797116,0,normal,31,2977.7130705628747,-231.63307056287476,0,10,0
TX-001772,2024-01-26 09:15:00,464.18,Vendor_007,Support,Consulting,Card,Emp_021,INV-Vendor_007-213599,0,normal,34,3137.7673386319625,-2673.5873386319627,0,5,0
TX-001773,2024-02-19 23:32:00,807.13,Vendor_009,Engineering,Payroll,ACH,Emp_011,INV-Vendor_009-506179,0,normal,23,2132.1145454545454,-1324.9845454545452,0,2,0
TX-001774,2024-02-03 23:12:00,1925.17,Vendor_034,Engineering,Operations,Card,Emp_095,INV-Vendor_034-574650,0,normal,31,2820.5182405182827,-895.3482405182826,0,2,0
TX-001775,2024-01-19 06:53:00,2457.91,Vendor_069,Support,Supplies,Card,Emp_077,INV-Vendor_069-537658,0,normal,24,2413.8735,44.036499999999705,0,1,0
TX-001776,2024-02-03 21:59:00,2251.6,Vendor_061,Engineering,IT,ACH,Emp_060,INV-Vendor_061-294387,0,normal,41,3458.074275803163,-1206.474275803163,0,2,0
TX-001777,2024-01-22 04:09:00,296.94,Vendor_055,Engineering,Payroll,ACH,Emp_116,INV-Vendor_055-793791,0,normal,35,2730.5511428571426,-2433.6111428571426,0,15,0
TX-001778,2024-02-15 05:54:00,1807.45,Vendor_027,Marketing,Operations,Check,Emp_040,INV-Vendor_027-373907,0,normal,24,4649.952627401481,-2842.502627401481,0,14,0
TX-001779,2024-01-19 03:31:00,19552.873924744847,Vendor_047,Engineering,Travel,Check,Emp_114,INV-Vendor_047-626836,1,high_amount,33,2865.957997719541,16686.915927025308,0,11,0
TX-001780,2024-02-05 09:20:00,2281.33,Vendor_067,Support,IT,ACH,Emp_099,INV-Vendor_067-196229,0,normal,44,2993.467335565413,-712.1373355654132,0,3,0
TX-001781,2024-03-01 01:32:00,3256.91,Vendor_027,Sales,Consulting,ACH,Emp_079,INV-Vendor_027-764607,0,normal,24,4649.952627401481,-1393.0426274014808,0,14,0
TX-001782,2024-02-20 16:10:00,3283.34,Vendor_085,Legal,Supplies,ACH,Emp_117,INV-Vendor_085-650616,0,normal,28,3183.8122633457456,99.52773665425457,0,4,0
TX-001783,2024-02-29 05:06:00,1067.62,Vendor_031,Finance,Travel,ACH,Emp_082,INV-Vendor_031-532699,0,normal,37,2623.9062292690023,-1556.2862292690024,0,4,0
TX-001784,2024-02-03 15:09:00,194.8,Vendor_086,Finance,Operations,Check,Emp_119,INV-Vendor_086-969778,0,normal,35,3206.610882352941,-3011.810882352941,0,6,0
TX-001785,2024-01-17 13:17:00,3073.42,Vendor_011,Engineering,Payroll,ACH,Emp_046,INV-Vendor_011-431835,0,normal,34,2846.199411764706,227.22058823529414,0,7,0
TX-001786,2024-02-18 11:29:00,2896.66,Vendor_058,Operations,IT,Card,Emp_026,INV-Vendor_058-248344,0,normal,34,2718.410294117647,178.24970588235283,0,1,0
TX-001787,2024-02-22 19:31:00,3186.73,Vendor_079,Operations,Consulting,Wire,Emp_094,INV-Vendor_079-423835,0,normal,29,2672.4585185185188,514.2714814814813,0,1,0
TX-001788,2024-01-19 06:11:00,1503.01,Vendor_075,Legal,Consulting,ACH,Emp_071,INV-Vendor_075-109002,0,normal,31,2556.1941935483874,-1053.1841935483874,0,1,0
TX-001789,2024-01-15 17:15:00,1226.01,Vendor_056,Finance,IT,Wire,Emp_084,INV-Vendor_056-165480,0,normal,23,2481.271304347826,-1255.2613043478261,0,1,0
TX-001790,2024-01-26 09:50:00,925.93,Vendor_093,Support,Consulting,ACH,Emp_076,INV-Vendor_093-567195,0,normal,24,2552.386956521739,-1626.4569565217394,0,4,0
TX-001791,2024-01-13 00:03:00,3877.66,Vendor_074,Finance,Supplies,Card,Emp_093,INV-Vendor_074-492901,0,normal,34,3705.2793562097586,172.38064379024127,0,7,0
TX-001792,2024-01-19 01:15:00,1115.24,Vendor_037,Engineering,Supplies,Check,Emp_023,INV-Vendor_037-341682,0,normal,34,2707.582727272727,-1592.342727272727,0,4,0
TX-001793,2024-02-21 23:31:00,3987.85,Vendor_049,Finance,Consulting,Card,Emp_092,INV-Vendor_049-526731,0,normal,35,2968.721142857143,1019.1288571428568,0,6,0
TX-001794,2024-01-05 18:24:00,4090.71,Vendor_086,Sales,Payroll,ACH,Emp_043,INV-Vendor_086-902986,0,normal,35,3206.610882352941,884.0991176470588,0,5,0
TX-001795,2024-02-05 15:15:00,3011.43,Vendor_099,Finance,Consulting,Wire,Emp_053,INV-Vendor_099-977926,0,normal,21,2417.6414285714286,593.7885714285712,0,4,0
TX-001796,2024-03-01 05:57:00,2152.4,Vendor_060,Legal,Consulting,Check,Emp_052,INV-Vendor_060-428427,0,normal,28,3524.8804552927822,-1372.4804552927822,0,7,0
TX-001797,2024-02-22 03:20:00,2377.08,Vendor_038,Engineering,Operations,ACH,Emp_079,INV-Vendor_038-478261,0,normal,26,2540.0492307692307,-162.96923076923076,0,1,0
TX-001798,2024-02-28 04:34:00,1099.54,Vendor_042,Legal,Supplies,Check,Emp_041,INV-Vendor_042-658198,0,normal,30,3465.2441635710875,-2365.7041635710875,0,9,0
TX-001799,2024-01-22 14:24:00,1422.58,Vendor_034,Legal,IT,Check,Emp_074,INV-Vendor_034-921458,0,normal,31,2820.5182405182827,-1397.9382405182828,0,1,0
TX-001800,2024-02-21 23:26:00,926.99,Vendor_014,Legal,Supplies,ACH,Emp_105,INV-Vendor_014-807001,0,normal,36,2134.2634285714284,-1207.2734285714284,0,2,0
TX-001801,2024-01-15 17:00:00,2724.08,Vendor_044,Marketing,Supplies,Card,Emp_011,INV-Vendor_044-138796,0,normal,35,3137.537058823529,-413.4570588235292,0,5,0
TX-001802,2024-02-02 14:00:00,2002.89,Vendor_032,Sales,Travel,Card,Emp_043,INV-Vendor_032-400355,0,normal,39,2537.203758786566,-534.313758786566,0,13,0
TX-001803,2024-02-11 17:44:00,3214.36,Vendor_044,Marketing,Supplies,Check,Emp_075,INV-Vendor_044-848357,0,normal,35,3137.537058823529,76.82294117647098,0,4,0
TX-001804,2024-02-06 10:18:00,197.46,Vendor_071,HR,IT,Wire,Emp_011,INV-Vendor_088-302881,1,duplicate_invoice,30,2482.368888888889,-2284.908888888889,0,8,1
TX-001805,2024-01-21 23:07:00,3527.88,Vendor_040,Support,Travel,ACH,Emp_060,INV-Vendor_040-838318,0,normal,32,3123.052929000477,404.82707099952313,0,4,0
TX-001806,2024-02-01 23:40:00,1518.25,Vendor_076,Marketing,Consulting,Card,Emp_010,INV-Vendor_076-368823,0,normal,30,2646.702525461832,-1128.452525461832,0,4,0
TX-001807,2024-01-01 03:03:00,2942.48,Vendor_051,HR,Consulting,Wire,Emp_064,INV-Vendor_051-257290,0,normal,33,3471.1343740931966,-528.6543740931966,0,3,0
TX-001808,2024-02-15 20:58:00,3193.84,Vendor_067,Legal,Supplies,ACH,Emp_006,INV-Vendor_067-398084,0,normal,44,2993.467335565413,200.37266443458702,0,4,0
TX-001809,2024-01-24 17:25:00,17378.125441333425,Vendor_NEW_1809,Engineering,Payroll,Wire,Emp_056,INV-Vendor_029-471677,1,new_vendor_high,1,17378.125441333425,0.0,0,1,0
TX-001810,2024-01-15 03:30:00,1584.55,Vendor_023,HR,Payroll,Check,Emp_023,INV-Vendor_023-988693,0,normal,34,2735.677272727273,-1151.1272727272728,0,5,0
TX-001811,2024-01-30 13:08:00,2283.79,Vendor_047,Sales,Consulting,Card,Emp_012,INV-Vendor_047-700841,0,normal,33,2865.957997719541,-582.1679977195408,0,11,0
TX-001812,2024-01-27 00:05:00,457.29,Vendor_055,HR,Supplies,Card,Emp_055,INV-Vendor_055-738656,0,normal,35,2730.5511428571426,-2273.2611428571427,0,13,0
TX-001813,2024-02-01 20:27:00,3818.84,Vendor_041,Support,Payroll,Check,Emp_005,INV-Vendor_041-408959,0,normal,31,2695.650967741936,1123.1890322580643,0,2,0
TX-001814,2024-01-17 01:38:00,1004.81,Vendor_088,Engineering,Operations,Wire,Emp_087,INV-Vendor_088-449757,0,normal,28,2593.798461538461,-1588.9884615384613,0,5,0
TX-001815,2024-02-09 02:39:00,3750.23,Vendor_094,Marketing,Travel,ACH,Emp_101,INV-Vendor_094-180492,0,normal,22,3627.416190476191,122.81380952380914,0,1,0
TX-001816,2024-02-23 22:38:00,4702.26,Vendor_095,Sales,Travel,Card,Emp_059,INV-Vendor_095-752680,0,normal,42,2756.728095238095,1945.531904761905,0,6,0
TX-001817,2024-02-07 06:05:00,2707.27,Vendor_002,Support,IT,Wire,Emp_058,INV-Vendor_002-505910,0,normal,29,2921.2093209032923,-213.93932090329236,0,4,0
TX-001818,2024-01-24 06:21:00,3902.6,Vendor_044,Engineering,IT,Wire,Emp_113,INV-Vendor_044-559008,0,normal,35,3137.537058823529,765.0629411764708,0,6,0
TX-001819,2024-02-11 16:47:00,1094.39,Vendor_043,Marketing,IT,ACH,Emp_015,INV-Vendor_043-197909,0,normal,36,3072.333244872456,-1977.9432448724558,0,10,0
TX-001820,2024-01-12 00:02:00,405.95,Vendor_063,Operations,Consulting,ACH,Emp_038,INV-Vendor_063-279858,0,normal,30,2872.7581223683005,-2466.8081223683007,0,5,0
TX-001821,2024-02-02 07:40:00,12533.614111377545,Vendor_NEW_1821,Legal,Operations,ACH,Emp_104,INV-Vendor_097-480996,1,new_vendor_high,1,12533.614111377545,0.0,0,2,0
TX-001822,2024-01-29 08:06:00,3624.8,Vendor_079,Legal,Supplies,Card,Emp_023,INV-Vendor_079-388082,0,normal,29,2672.4585185185188,952.3414814814814,0,2,0
TX-001823,2024-01-04 16:40:00,4154.83,Vendor_027,Sales,Supplies,Wire,Emp_107,INV-Vendor_027-923908,0,normal,24,4649.952627401481,-495.1226274014807,0,13,0
TX-001824,2024-01-10 01:27:00,1605.15,Vendor_029,Legal,Payroll,Wire,Emp_041,INV-Vendor_029-490124,0,normal,23,3015.4890476190476,-1410.3390476190475,0,2,0
TX-001825,2024-01-13 06:55:00,591.4,Vendor_069,Legal,IT,Wire,Emp_040,INV-Vendor_082-798024,1,duplicate_invoice,24,2413.8735,-1822.4735,0,1,1
TX-001826,2024-01-29 08:58:00,10000.0,Vendor_080,Finance,IT,ACH,Emp_084,INV-Vendor_080-115155,1,round_number,29,2652.113793103448,7347.886206896552,1,2,0
TX-001827,2024-01-07 16:50:00,1417.25,Vendor_061,Marketing,IT,ACH,Emp_054,INV-Vendor_061-190194,0,normal,41,3458.074275803163,-2040.824275803163,0,2,0
TX-001828,2024-02-16 17:34:00,3162.31,Vendor_061,Marketing,Operations,Wire,Emp_007,INV-Vendor_061-799164,0,normal,41,3458.074275803163,-295.76427580316295,0,2,0
TX-001829,2024-02-12 14:59:00,3258.33,Vendor_065,Marketing,Supplies,ACH,Emp_059,INV-Vendor_065-112876,0,normal,35,3155.7917276126786,102.53827238732129,0,1,0
TX-001830,2024-01-15 08:39:00,1429.78,Vendor_093,Sales,Consulting,Check,Emp_058,INV-Vendor_093-362369,0,normal,24,2552.386956521739,-1122.6069565217392,0,4,0
TX-001831,2024-01-29 17:42:00,915.95,Vendor_043,Sales,Travel,Check,Emp_062,INV-Vendor_043-393756,0,normal,36,3072.333244872456,-2156.383244872456,0,11,0
TX-001832,2024-01-03 21:13:00,806.5,Vendor_021,Marketing,Consulting,Card,Emp_028,INV-Vendor_021-520217,0,normal,34,3005.547197344895,-2199.047197344895,0,8,0
TX-001833,2024-02-20 16:54:00,1709.85,Vendor_045,Engineering,Travel,ACH,Emp_010,INV-Vendor_045-759088,0,normal,34,3352.6271875,-1642.7771875000003,0,10,0
TX-001834,2024-02-22 19:20:00,2987.25,Vendor_088,Legal,IT,Card,Emp_054,INV-Vendor_088-693487,0,normal,28,2593.798461538461,393.4515384615388,0,4,0
TX-001835,2024-02-16 12:31:00,1832.06,Vendor_079,Legal,Consulting,ACH,Emp_115,INV-Vendor_079-278642,0,normal,29,2672.4585185185188,-840.3985185185188,0,1,0
TX-001836,2024-01-01 20:59:00,723.38,Vendor_099,Operations,Travel,Check,Emp_104,INV-Vendor_099-480530,0,normal,21,2417.6414285714286,-1694.2614285714285,0,4,0
TX-001837,2024-02-10 08:20:00,2218.55,Vendor_037,Marketing,Consulting,ACH,Emp_091,INV-Vendor_037-724367,0,normal,34,2707.582727272727,-489.0327272727268,0,5,0
TX-001838,2024-02-09 14:19:00,3719.0,Vendor_057,Operations,Consulting,Wire,Emp_110,INV-Vendor_057-521931,0,normal,28,3861.44182160464,-142.44182160464015,0,4,0
TX-001839,2024-01-10 10:46:00,248.21,Vendor_008,HR,Supplies,Check,Emp_032,INV-Vendor_008-932060,0,normal,38,2659.1583783783785,-2410.9483783783785,0,10,0
TX-001840,2024-02-01 01:27:00,3283.51,Vendor_005,Legal,Supplies,Card,Emp_008,INV-Vendor_005-980024,0,normal,32,4139.26089842047,-855.7508984204696,0,1,0
TX-001841,2024-01-10 14:41:00,3804.02,Vendor_013,Legal,Supplies,ACH,Emp_105,INV-Vendor_013-397106,0,normal,35,3320.0319506780124,483.98804932198755,0,4,0
TX-001842,2024-01-13 02:49:00,4668.82,Vendor_037,Marketing,Travel,ACH,Emp_050,INV-Vendor_037-545414,0,normal,34,2707.582727272727,1961.2372727272727,0,4,0
TX-001843,2024-02-15 19:36:00,757.17,Vendor_070,Marketing,Operations,Check,Emp_054,INV-Vendor_070-831085,0,normal,27,2500.182222222222,-1743.0122222222221,0,5,0
TX-001844,2024-02-04 04:47:00,3549.65,Vendor_070,HR,IT,Card,Emp_085,INV-Vendor_070-659682,0,normal,27,2500.182222222222,1049.4677777777779,0,5,0
TX-001845,2024-01-11 10:36:00,2113.94,Vendor_042,Engineering,Payroll,ACH,Emp_108,INV-Vendor_042-603150,0,normal,30,3465.2441635710875,-1351.3041635710874,0,7,0
TX-001846,2024-01-25 17:00:00,4389.78,Vendor_037,Legal,Travel,Card,Emp_047,INV-Vendor_037-966449,1,high_frequency,34,2707.582727272727,1682.1972727272728,0,5,0
TX-001847,2024-01-17 22:40:00,4618.93,Vendor_035,Support,Payroll,ACH,Emp_053,INV-Vendor_035-819361,0,normal,35,2498.9767647058825,2119.953235294118,0,5,0
TX-001848,2024-02-06 19:50:00,10000.0,Vendor_011,Legal,Supplies,Check,Emp_110,INV-Vendor_011-682532,1,round_number,34,2846.199411764706,7153.800588235294,1,7,0
TX-001849,2024-02-03 13:54:00,1636.31,Vendor_045,Marketing,Consulting,Check,Emp_025,INV-Vendor_045-161296,0,normal,34,3352.6271875,-1716.3171875000003,0,10,0
TX-001850,2024-01-20 15:01:00,2244.52,Vendor_011,Engineering,IT,Wire,Emp_060,INV-Vendor_011-244407,0,normal,34,2846.199411764706,-601.679411764706,0,7,0
TX-001851,2024-01-28 08:01:00,3403.84,Vendor_050,Sales,Consulting,Check,Emp_017,INV-Vendor_050-361974,0,normal,26,2861.6157661684847,542.2242338315154,0,1,0
TX-001852,2024-01-31 19:33:00,2858.61,Vendor_049,HR,Payroll,Card,Emp_019,INV-Vendor_049-580116,0,normal,35,2968.721142857143,-110.11114285714302,0,4,0
TX-001853,2024-02-04 06:03:00,3480.41,Vendor_081,Operations,IT,ACH,Emp_015,INV-Vendor_081-120457,0,normal,30,3787.006065906091,-306.5960659060911,0,4,0
TX-001854,2024-01-29 17:08:00,2116.3,Vendor_031,Legal,Consulting,Wire,Emp_076,INV-Vendor_031-638410,0,normal,37,2623.9062292690023,-507.60622926900214,0,4,0
TX-001855,2024-01-23 16:04:00,1500.38,Vendor_022,Support,Consulting,Wire,Emp_028,INV-Vendor_022-802743,0,normal,33,2766.22851906831,-1265.84851906831,0,2,0
TX-001856,2024-02-02 02:34:00,501.13,Vendor_050,Marketing,Payroll,Wire,Emp_107,INV-Vendor_050-936960,0,normal,26,2861.6157661684847,-2360.4857661684846,0,3,0
TX-001857,2024-02-08 00:20:00,2149.38,Vendor_042,Sales,Travel,Card,Emp_003,INV-Vendor_042-726892,0,normal,30,3465.2441635710875,-1315.8641635710874,0,7,0
TX-001858,2024-02-20 15:48:00,1081.25,Vendor_036,Legal,Supplies,Card,Emp_003,INV-Vendor_036-237197,0,normal,32,3055.038064516129,-1973.788064516129,0,4,0
TX-001859,2024-01-16 09:58:00,1708.85,Vendor_007,Finance,Supplies,Card,Emp_051,INV-Vendor_007-300873,0,normal,34,3137.7673386319625,-1428.9173386319626,0,4,0
TX-001860,2024-01-04 09:47:00,3288.19,Vendor_068,Support,Consulting,ACH,Emp_019,INV-Vendor_068-718001,0,normal,20,2901.888209334918,386.3017906650821,0,1,0
TX-001861,2024-01-30 19:23:00,1520.82,Vendor_016,Sales,Payroll,Card,Emp_107,INV-Vendor_016-611642,0,normal,42,4104.852509181274,-2584.0325091812747,0,5,0
TX-001862,2024-02-03 14:09:00,4032.66,Vendor_061,Legal,Operations,ACH,Emp_035,INV-Vendor_061-346861,0,normal,41,3458.074275803163,574.585724196837,0,2,0
TX-001863,2024-02-04 16:41:00,2520.68,Vendor_085,Legal,Payroll,ACH,Emp_104,INV-Vendor_085-375806,0,normal,28,3183.8122633457456,-663.1322633457457,0,4,0
TX-001864,2024-01-27 17:48:00,1872.18,Vendor_051,HR,Payroll,Card,Emp_025,INV-Vendor_051-280195,0,normal,33,3471.1343740931966,-1598.9543740931965,0,2,0
TX-001865,2024-02-22 23:08:00,1161.8,Vendor_036,Engineering,Consulting,Card,Emp_013,INV-Vendor_036-889772,0,normal,32,3055.038064516129,-1893.238064516129,0,4,0
TX-001866,2024-02-13 17:37:00,667.26,Vendor_041,Operations,Payroll,ACH,Emp_088,INV-Vendor_041-787196,0,normal,31,2695.650967741936,-2028.3909677419358,0,1,0
TX-001867,2024-02-18 09:58:00,1775.46,Vendor_051,Support,Operations,Card,Emp_118,INV-Vendor_051-876621,0,normal,33,3471.1343740931966,-1695.6743740931965,0,2,0
TX-001868,2024-01-12 19:39:00,974.01,Vendor_038,Marketing,Consulting,Card,Emp_115,INV-Vendor_038-266466,0,normal,26,2540.0492307692307,-1566.0392307692307,0,1,0
TX-001869,2024-02-09 10:37:00,4279.8,Vendor_063,HR,Operations,ACH,Emp_016,INV-Vendor_063-842448,0,normal,30,2872.7581223683005,1407.0418776316997,0,4,0
TX-001870,2024-02-20 00:13:00,782.94,Vendor_072,Legal,Payroll,ACH,Emp_117,INV-Vendor_072-755057,0,normal,21,2526.322857142857,-1743.3828571428571,0,2,0
TX-001871,2024-01-01 20:26:00,2733.73,Vendor_094,Marketing,Travel,Wire,Emp_088,INV-Vendor_094-855507,0,normal,22,3627.416190476191,-893.6861904761909,0,3,0
TX-001872,2024-01-04 18:59:00,3132.47,Vendor_063,Marketing,Travel,Wire,Emp_085,INV-Vendor_063-823609,0,normal,30,2872.7581223683005,259.7118776316993,0,4,0
TX-001873,2024-02-09 12:03:00,3758.51,Vendor_032,Engineering,Payroll,Wire,Emp_013,INV-Vendor_032-462259,0,normal,39,2537.203758786566,1221.306241213434,0,15,0
TX-001874,2024-02-19 21:57:00,1702.55,Vendor_077,Marketing,Supplies,ACH,Emp_082,INV-Vendor_059-777121,1,duplicate_invoice,33,3274.230606060606,-1571.6806060606061,0,1,1
TX-001875,2024-01-15 02:41:00,2580.21,Vendor_027,Legal,IT,Wire,Emp_021,INV-Vendor_027-855868,0,normal,24,4649.952627401481,-2069.7426274014806,0,16,0
TX-001876,2024-01-13 09:49:00,1510.25,Vendor_058,Finance,IT,Check,Emp_113,INV-Vendor_058-528969,0,normal,34,2718.410294117647,-1208.160294117647,0,1,0
TX-001877,2024-01-08 18:13:00,2401.38,Vendor_023,Sales,Consulting,Check,Emp_038,INV-Vendor_023-544318,0,normal,34,2735.677272727273,-334.2972727272727,0,5,0
TX-001878,2024-02-16 22:00:00,2067.06,Vendor_016,Finance,Supplies,ACH,Emp_051,INV-Vendor_016-227337,0,normal,42,4104.852509181274,-2037.7925091812745,0,4,0
TX-001879,2024-01-05 05:22:00,470.88,Vendor_013,HR,Travel,ACH,Emp_045,INV-Vendor_013-214090,0,normal,35,3320.0319506780124,-2849.1519506780123,0,4,0
TX-001880,2024-01-10 13:36:00,3203.59,Vendor_094,Engineering,Consulting,ACH,Emp_046,INV-Vendor_094-942264,0,normal,22,3627.416190476191,-423.82619047619073,0,1,0
TX-001881,2024-02-04 07:24:00,1930.7,Vendor_053,HR,Supplies,Check,Emp_035,INV-Vendor_053-384501,0,normal,32,5061.836796882053,-3131.136796882053,0,2,0
TX-001882,2024-01-08 13:27:00,3119.17,Vendor_078,Support,Operations,ACH,Emp_047,INV-Vendor_078-689488,0,normal,25,3293.4391947043987,-174.26919470439861,0,1,0
TX-001883,2024-02-04 04:06:00,18827.94099530105,Vendor_NEW_1883,Finance,Travel,Wire,Emp_058,INV-Vendor_010-472617,1,new_vendor_high,1,18827.94099530105,0.0,0,2,0
TX-001884,2024-01-16 16:33:00,4396.89,Vendor_067,Marketing,Consulting,ACH,Emp_109,INV-Vendor_067-991781,0,normal,44,2993.467335565413,1403.4226644345872,0,3,0
TX-001885,2024-02-11 08:25:00,2232.77,Vendor_083,Finance,Travel,Wire,Emp_093,INV-Vendor_083-402398,1,high_frequency,25,2850.515,-617.7449999999999,0,5,0
TX-001886,2024-01-29 23:43:00,4862.05,Vendor_003,Operations,Payroll,Check,Emp_003,INV-Vendor_003-626982,0,normal,27,2746.7746153846156,2115.2753846153846,0,5,0
TX-001887,2024-02-17 03:39:00,4821.08,Vendor_086,Marketing,Supplies,Wire,Emp_094,INV-Vendor_086-226049,0,normal,35,3206.610882352941,1614.4691176470587,0,4,0
TX-001888,2024-02-06 21:28:00,3964.65,Vendor_096,Support,Consulting,ACH,Emp_042,INV-Vendor_096-845834,0,normal,35,3281.264857142857,683.3851428571429,0,4,0
TX-001889,2024-02-03 20:51:00,2071.08,Vendor_034,Sales,Travel,Wire,Emp_082,INV-Vendor_034-275401,0,normal,31,2820.5182405182827,-749.4382405182828,0,2,0
TX-001890,2024-01-10 03:34:00,1029.07,Vendor_043,Support,Operations,ACH,Emp_063,INV-Vendor_043-222039,0,normal,36,3072.333244872456,-2043.263244872456,0,10,0
TX-001891,2024-02-20 02:44:00,4782.8,Vendor_012,Engineering,Supplies,ACH,Emp_003,INV-Vendor_012-243124,0,normal,32,2499.3235160701242,2283.476483929876,0,1,0
TX-001892,2024-02-10 10:13:00,3796.31,Vendor_017,Finance,Operations,Check,Emp_074,INV-Vendor_017-989825,0,normal,27,2857.5396296296294,938.7703703703705,0,4,0
TX-001893,2024-01-28 16:56:00,1412.82,Vendor_095,Operations,Travel,Wire,Emp_018,INV-Vendor_095-639433,0,normal,42,2756.728095238095,-1343.9080952380953,0,6,0
TX-001894,2024-02-27 14:14:00,1918.5,Vendor_066,Operations,Travel,Card,Emp_099,INV-Vendor_066-542994,0,normal,32,2144.8066657789423,-226.30666577894226,0,7,0
TX-001895,2024-01-10 21:11:00,2517.79,Vendor_058,Support,Travel,Card,Emp_051,INV-Vendor_058-911201,0,normal,34,2718.410294117647,-200.62029411764706,0,1,0
TX-001896,2024-01-24 05:19:00,2631.73,Vendor_076,Operations,Supplies,Check,Emp_020,INV-Vendor_076-344428,0,normal,30,2646.702525461832,-14.972525461831992,0,4,0
TX-001897,2024-02-20 07:12:00,931.31,Vendor_093,Operations,Supplies,ACH,Emp_017,INV-Vendor_093-619180,0,normal,24,2552.386956521739,-1621.0769565217392,0,5,0
TX-001898,2024-01-27 23:13:00,2158.8,Vendor_085,Operations,Consulting,Check,Emp_093,INV-Vendor_085-782847,0,normal,28,3183.8122633457456,-1025.0122633457454,0,7,0
TX-001899,2024-02-11 12:57:00,2529.71,Vendor_030,Operations,Payroll,ACH,Emp_002,INV-Vendor_030-894501,0,normal,23,3033.8827608649813,-504.1727608649812,0,8,0
TX-001900,2024-02-25 17:54:00,3526.75,Vendor_015,Marketing,Consulting,Check,Emp_014,INV-Vendor_015-503782,0,normal,31,2923.1236666666664,603.6263333333336,0,2,0
TX-001901,2024-01-29 20:40:00,3827.0,Vendor_023,Sales,IT,ACH,Emp_038,INV-Vendor_023-686406,0,normal,34,2735.677272727273,1091.3227272727272,0,4,0
TX-001902,2024-01-18 13:01:00,1607.68,Vendor_057,Marketing,Travel,Wire,Emp_034,INV-Vendor_057-244330,0,normal,28,3861.44182160464,-2253.7618216046403,0,4,0
TX-001903,2024-01-31 04:15:00,1399.03,Vendor_060,HR,Operations,Check,Emp_097,INV-Vendor_060-386293,0,normal,28,3524.8804552927822,-2125.8504552927825,0,8,0
TX-001904,2024-02-12 22:49:00,20000.0,Vendor_094,Sales,Supplies,Card,Emp_023,INV-Vendor_094-796684,1,round_number,22,3627.416190476191,16372.583809523809,1,1,0
TX-001905,2024-02-20 16:55:00,4081.81,Vendor_043,Sales,IT,Check,Emp_067,INV-Vendor_043-768022,0,normal,36,3072.333244872456,1009.476755127544,0,10,0
TX-001906,2024-01-08 14:40:00,971.0,Vendor_098,Engineering,Payroll,Check,Emp_042,INV-Vendor_098-836609,0,normal,33,3524.635628271743,-2553.635628271743,0,3,0
